date,world_oil_price,us_short_rate,us_long_rate,us_inflation,us_gdp,us_gdp_gap,us_unemployment,us_manufacturing_confidence,us_wage_growth,us_consumption,jp_short_rate,jp_long_rate,jp_inflation,jp_unemployment,jp_job_openings,jp_employment,jp_wage_growth,jp_usd_jpy,jp_tankan_all,jp_economy_watcher,jp_consumer_sentiment,jp_export_volume,jp_production_inventory,jp_corporate_goods_price,jp_housing_starts,jp_consumption,jp_investment,jp_gdp,jp_gdp_gap,jp_operating_profit
2018-04-01,70.4383,0.9807,2.3547,1.217,1.9919,-0.0484,5.5086,1.8383,0.9422,13305.9254,-0.1,0.5727,0.0539,3.3847,195.5215,0.4063,0.3276,111.071,3.5269,47.7408,38.7369,100.2059,105.9918,100.4102,0.6497,25.1005,-2.3856,1.5809,-0.7384,100.2983
2018-05-01,72.3263,1.2509,2.515,1.2745,2.1785,0.7938,5.0881,2.4588,0.7237,13594.3468,-0.1,0.5873,0.1587,3.1217,201.9788,0.3974,0.0261,111.9776,4.4346,50.2073,38.411,104.804,104.6122,100.8902,1.328,25.4313,-0.0446,1.5823,-0.6428,100.8116
2018-06-01,73.007,1.3494,2.5847,1.6458,3.1851,1.4004,4.7043,5.3049,1.1584,13796.5308,-0.1,0.7278,0.2602,3.111,201.9048,0.603,0.1668,111.8204,6.1857,50.1928,39.7875,106.4101,101.9066,101.1469,2.7329,25.4258,-1.4783,2.0863,0.3098,106.6492
2018-07-01,69.191,2.2598,3.0606,2.1328,3.6153,1.881,4.254,6.7157,1.0578,14388.0933,-0.1,0.7075,0.2938,2.7265,213.8623,0.4284,0.2402,118.1732,5.0009,52.8871,42.7689,113.0826,98.7628,102.7815,-4.9411,25.7025,0.9682,2.8596,0.2594,105.0969
2018-08-01,68.7534,2.8395,3.4642,1.9271,3.8753,2.1134,3.7336,6.5057,1.2926,14612.0523,-0.1,1.0358,0.9413,2.5939,211.4281,0.6691,0.5138,120.0158,14.5759,53.4656,43.4457,114.388,98.5651,103.2105,1.8172,25.8123,5.2428,3.3159,1.3365,108.5012
2018-09-01,68.9859,3.0751,3.5011,2.5538,4.5597,2.3953,3.3599,7.5811,1.0788,15092.3958,-0.1,1.1065,1.1277,2.4589,230.6584,0.794,0.8328,118.4665,16.6842,56.4419,44.1421,114.3175,97.4283,102.6007,1.3309,26.1499,5.3676,3.7063,1.8177,109.9005
2018-10-01,69.707,3.2905,3.9564,2.7086,4.6302,2.5297,3.1612,9.3731,1.4531,15411.4311,-0.1,1.0729,1.0803,2.3497,236.1315,0.9591,0.8379,121.21,19.1112,56.3435,47.4569,116.7457,94.5466,103.3197,4.1893,26.3564,6.1442,4.9842,2.2022,110.8036
2018-11-01,69.9359,3.5762,4.2829,3.1168,5.2601,2.123,2.9764,7.4437,1.7376,15503.0064,-0.1,1.1567,1.3793,2.1907,238.0589,1.1479,0.5169,121.2618,20.8075,59.9908,47.0095,119.5918,92.9627,103.4838,5.405,26.2326,8.0618,4.6061,2.6144,113.1283
2018-12-01,69.0097,4.0372,4.6865,3.1753,4.7282,1.7326,2.893,5.6557,1.3856,15684.566,-0.1,1.2637,1.3934,2.1266,244.142,1.2516,0.5462,121.3293,27.8941,62.8232,48.5556,120.8634,92.4076,104.3817,9.9791,26.4023,8.6888,5.0929,3.1222,118.5792
2019-01-01,68.8618,3.9967,4.8808,3.4226,4.5671,1.1488,3.1418,3.6766,1.4805,15879.8666,-0.1,1.2958,1.4418,2.0991,256.6105,1.2804,0.753,123.861,29.2516,61.0038,49.6045,121.0616,93.1948,104.9505,8.0638,26.3496,11.3089,5.0595,3.1238,116.9984
2019-02-01,69.3121,3.5621,4.7693,3.3724,4.2197,0.6537,3.227,1.0868,1.6614,15451.7654,-0.1,1.3775,1.4624,2.03,262.6878,1.2583,0.7235,122.3383,29.581,62.6249,48.5147,120.5436,91.1498,105.1902,12.4061,26.6124,12.328,5.8581,3.2211,117.3285
2019-03-01,68.9368,3.8136,4.7952,3.4256,3.4773,0.0786,3.7137,-1.6236,1.5138,15050.5019,-0.1,1.3953,1.3639,2.1681,266.7523,1.1415,0.5936,123.1664,29.9504,60.4833,48.5768,118.307,87.2584,106.1098,10.8447,26.1111,13.0713,4.8977,3.1558,117.0459
2019-04-01,68.4214,3.6526,4.6048,3.4379,2.9863,-0.5366,4.0957,-2.6899,0.967,14548.1368,-0.1,1.3648,1.3666,2.4511,267.8821,1.0174,0.5572,120.3815,33.1352,58.6108,46.2979,113.5682,90.8161,105.5416,9.4193,25.971,13.5428,4.5917,2.8825,115.8857
2019-05-01,70.2764,3.5409,4.5652,3.182,1.8216,-0.8817,4.4874,-2.8857,1.1494,13992.3075,-0.1,1.2468,1.5954,2.6927,262.0356,0.8167,0.2962,119.7832,25.483,54.6131,43.6148,109.0774,93.124,105.2315,8.0459,25.5527,12.5282,2.2821,1.724,111.6052
2019-06-01,68.8877,2.9001,4.1264,3.1182,1.4264,-1.048,5.0587,-4.5898,1.3812,13363.1282,-0.1,1.1887,1.9468,2.8951,247.1841,0.7068,0.1147,115.3719,20.5526,53.9837,41.9182,105.9418,93.1507,104.6807,3.0244,25.327,11.0964,1.8314,1.0633,108.144
2019-07-01,68.4059,3.2481,4.3418,2.9669,0.5679,-1.045,5.3684,-4.7144,0.8103,13117.8895,-0.1,1.0546,1.7857,3.0337,236.4837,0.5531,-0.1632,115.3338,13.4378,50.463,40.0367,100.5526,94.8865,104.3751,-0.9703,25.2327,8.4328,1.3609,0.4281,105.642
2019-08-01,65.5795,2.9036,4.0404,2.4721,0.3894,-1.1503,5.5988,-5.4353,1.0224,13004.8606,-0.1,1.0032,1.6887,3.1747,225.575,0.462,-0.2233,116.1016,8.5285,47.7238,38.5033,99.5834,97.2503,103.9454,-3.5922,25.097,5.0735,1.0575,-0.0855,102.4605
2019-09-01,66.4154,2.9178,4.1024,1.9911,-0.2486,-1.5636,5.8141,-5.6316,0.7703,12766.1815,-0.1,0.9748,1.6731,3.3017,215.1704,0.5606,-0.1253,117.5571,3.2091,49.7485,37.5687,99.0012,98.0349,103.0492,1.5943,25.4331,6.585,1.6549,-0.5371,99.017
2019-10-01,67.6518,2.594,3.781,1.7464,-0.4676,-1.6666,6.003,-4.4093,0.6912,12642.8427,-0.1,0.8854,1.6496,3.2844,206.8672,0.4647,-0.0646,116.5924,3.8352,48.3746,39.1506,99.7125,101.1197,102.3529,-2.9,25.4325,3.5175,1.5449,-0.6819,97.7775
2019-11-01,68.4822,2.174,3.5683,1.5378,0.2846,-1.1543,6.1061,-1.6393,0.8081,12534.5916,-0.1,0.8828,1.4383,3.3781,201.8251,0.4183,0.2058,115.2487,3.6231,46.1725,39.045,99.4282,99.8392,102.1276,0.5812,25.2727,1.2821,2.0533,-0.8191,97.3013
2019-12-01,69.8454,2.4927,3.8288,1.3006,0.5188,-0.7955,5.8534,-0.6394,0.8745,12605.3693,-0.1,0.856,1.3176,3.3838,205.6421,0.3213,0.1622,116.2753,1.462,47.0909,38.7161,99.9527,98.8488,102.1672,-0.8707,25.1054,4.7353,1.809,-1.0146,93.8631
2020-01-01,70.4979,2.5199,3.7396,1.2774,0.8764,-1.0591,5.6708,-2.5414,1.0534,12888.2894,-0.1,0.883,1.144,3.3681,197.8651,0.1126,0.1365,115.6766,2.2472,46.9091,38.1646,100.3661,96.8671,101.9198,0.732,24.8195,3.212,1.0952,-0.8298,93.3492
2020-02-01,70.9967,1.9292,3.4183,1.2301,0.7019,-1.244,5.4858,-3.1384,0.7769,13312.6806,-0.1,0.8562,0.9535,3.4224,198.9897,0.2055,0.5435,113.1048,2.5516,48.2169,38.4716,99.2332,100.047,101.1373,1.9169,25.0605,3.5631,1.319,-0.9746,92.9273
2020-03-01,71.6866,1.2207,3.1009,1.3172,0.9085,-1.3104,5.6298,-3.4696,0.9546,13381.9898,-0.1,0.8106,0.5731,3.371,198.8873,0.2084,0.4253,111.932,4.7442,47.4329,37.8834,99.8655,96.8554,100.8361,1.96,24.9877,3.8911,1.0513,-0.737,92.412
2020-04-01,71.2514,0.8543,2.999,1.5032,1.4593,-1.1277,5.841,-3.8189,0.8649,12971.3551,-0.1,0.7588,0.6192,3.5174,195.1112,0.3025,0.6699,111.1595,5.6682,45.8346,36.5223,97.2123,100.4644,100.9213,4.6836,24.7718,3.2675,0.0726,-0.6255,93.9672
2020-05-01,73.026,0.6852,2.9738,1.671,1.4791,-1.1184,5.7918,-4.4331,0.9287,12953.2491,-0.1,0.6478,0.4195,3.498,195.8491,0.1049,0.3304,111.2705,5.0612,47.8743,37.3627,97.27,102.4544,100.5484,-2.9367,24.909,1.9251,0.4011,-0.6319,92.2415
2020-06-01,72.432,0.4046,2.851,1.8462,1.7309,-0.6273,5.7972,-2.7638,1.5525,12812.7277,-0.1,0.662,0.3452,3.6661,188.0481,0.1053,0.5643,114.3611,4.6389,45.1301,37.3722,97.2439,102.816,101.3682,-5.346,24.6872,2.3814,0.0277,-0.8481,95.2071
2020-07-01,70.1935,0.7576,3.0804,1.9509,2.0206,-0.7896,5.7306,-2.317,1.0855,12878.3974,-0.1,0.5251,0.3162,3.8596,190.4467,-0.1219,0.0147,115.6293,-0.6217,44.4755,35.9741,94.7914,104.4488,102.459,2.4473,24.6212,0.5459,-0.438,-1.2133,93.1032
2020-08-01,71.4535,0.6134,3.0935,1.9531,2.6671,-0.7568,5.3992,-2.3559,1.1002,12910.3553,-0.1,0.4201,0.4768,3.8594,183.6936,-0.2211,-0.0438,114.0396,-5.5837,45.4426,36.3274,95.8246,105.8858,102.3305,-3.4337,25.0476,2.0181,0.6238,-1.5532,90.0249
2020-09-01,74.2546,0.7601,3.2019,1.9292,2.6233,-0.7586,5.3699,-3.6356,1.0477,13196.4227,-0.1,0.4387,0.8037,3.6953,173.8541,0.1242,-0.3343,116.9158,-5.0189,48.8022,36.6255,97.8564,104.3468,103.4529,-2.7215,25.228,-0.327,0.8237,-1.6648,91.8551
2020-10-01,72.6866,1.0564,3.3571,1.8346,1.7794,-0.821,5.3147,-4.5818,0.592,13202.7043,-0.1,0.4636,0.6943,3.5538,174.1299,0.2665,-0.1782,116.2489,-1.0291,50.9803,37.1748,98.2679,105.3216,102.9868,5.5887,25.4765,0.8229,1.4684,-1.3206,96.0504
2020-11-01,72.477,1.3153,3.4288,1.6015,1.2826,-0.4467,5.2951,-3.677,0.5787,13224.2006,-0.1,0.545,0.7261,3.5608,184.681,0.5247,-0.0982,115.1071,2.8294,48.1649,36.7578,96.1618,110.2414,102.4868,3.9966,25.299,2.4362,1.3943,-0.9094,97.2811
2020-12-01,71.3916,1.6594,3.4568,1.4889,1.3601,-0.6829,5.2608,-3.3824,0.3937,13119.5948,-0.1,0.4934,0.503,3.6585,189.5544,0.359,-0.0744,117.8343,4.5644,45.9828,36.439,96.4554,108.8567,102.9971,-8.3616,25.3355,2.1043,1.462,-0.8787,97.9233
2021-01-01,70.7954,1.6842,3.4183,1.4237,1.1457,-0.8351,5.1885,-2.1109,0.6507,13089.4634,-0.1,0.4292,0.4586,3.6636,190.3711,0.2737,-0.5904,118.1449,1.8789,44.7928,36.0096,97.8632,106.6262,102.8376,-1.2425,24.9811,4.3767,1.0724,-1.19,96.0019
2021-02-01,70.8479,1.5301,3.4464,1.3807,0.9445,-1.116,5.242,-3.0457,0.6214,13169.5632,-0.1,0.4662,0.6265,3.7545,189.0985,0.3241,-0.0169,116.7489,1.6904,44.7278,36.9037,96.6395,107.3248,102.7094,-0.7789,24.8635,1.5604,0.7544,-1.1079,95.7515
2021-03-01,69.0076,1.3626,3.2764,1.4452,0.981,-1.0277,5.5019,-1.9188,0.6858,13157.4469,-0.1,0.4111,0.7475,3.9302,187.3957,0.3374,-0.1917,115.7932,1.4566,43.4427,35.2868,93.3481,108.2613,102.5965,-7.0118,24.6392,1.0685,0.0917,-1.3998,96.2819
2021-04-01,68.626,1.1949,3.1183,1.2568,1.321,-0.7784,5.5179,-0.9768,0.6117,13365.6154,-0.1,0.384,0.7152,4.2008,184.0159,-0.0295,-0.5386,116.8036,-4.1303,40.3481,33.3298,88.9773,110.0179,102.7795,-1.7749,24.1575,0.5448,-1.3611,-1.688,94.064
2021-05-01,66.5719,1.1661,3.0284,1.5669,1.0382,-0.6698,5.3761,-1.4465,0.9811,13273.7478,-0.1,0.2232,0.5413,4.2214,174.1201,-0.3225,-0.3421,114.8408,-10.2739,39.0066,33.8068,88.7939,110.1585,102.462,-0.2015,24.24,-0.536,-1.4537,-2.1784,88.7732
2021-06-01,65.8483,1.0351,2.9809,1.6991,1.3393,-0.8048,5.3747,-2.1908,1.092,13414.0827,-0.1,0.1659,0.4989,4.2046,158.5126,-0.2264,-0.0276,114.7745,-12.0841,41.784,33.8193,88.5346,108.9599,101.8651,-5.6245,24.5335,-2.4865,-0.8077,-2.0786,87.101
2021-07-01,64.3071,0.9121,2.8766,1.7326,1.4998,-0.9411,5.3047,-3.378,1.4465,13636.3035,-0.1,0.1195,0.4925,3.9548,158.5418,-0.0484,-0.1505,117.5714,-9.2198,42.1566,36.6188,92.5101,108.6322,102.54,-3.6544,24.3072,-3.6785,-0.4665,-2.0096,88.194
2021-08-01,62.9994,0.641,2.7626,1.5772,1.5059,-0.9751,5.3442,-1.1034,1.2453,13481.6943,-0.1,0.2285,0.3471,3.9723,159.707,0.0221,-0.0135,116.5402,-4.6733,42.2709,36.7847,92.7477,111.2018,101.8081,0.5281,24.4669,-3.3684,-0.2807,-1.2665,92.1778
2021-09-01,60.8928,0.6978,2.7801,1.6603,1.5299,-0.7381,5.4761,-2.6091,1.2984,13335.8636,-0.1,0.168,0.0644,3.8221,175.3632,-0.0769,-0.1736,114.0852,-5.307,45.2629,36.4704,93.9975,110.9483,101.1879,-3.2197,24.4497,-0.5231,-0.1567,-1.5099,93.1357
2021-10-01,62.6466,0.6489,2.8496,1.5097,1.7371,-0.157,5.4036,-0.2726,1.4431,13259.1486,-0.1,0.1438,-0.3352,3.7654,177.0051,-0.1039,0.2529,113.8499,-1.2621,46.0589,36.4345,93.158,108.4904,101.3535,-3.2268,24.5299,-2.2776,-0.2958,-1.3449,96.0402
2021-11-01,63.4606,1.2942,3.2384,1.8624,2.3386,0.3427,5.1701,2.4438,1.7505,13673.5994,-0.1,0.095,-0.3763,3.7228,183.9742,-0.0565,0.0983,115.6869,-1.4437,45.832,36.8297,94.5559,105.7774,101.7521,0.5107,24.6346,-1.4071,-0.4297,-0.8538,97.0688
2021-12-01,61.0757,1.9492,3.6989,1.6338,2.4081,0.6966,4.6914,3.1892,1.1814,13631.9149,-0.1,0.1019,-0.3182,3.8996,186.8241,-0.0548,0.5865,117.6182,0.9296,44.5196,36.0584,92.8812,104.7249,102.0112,1.3531,24.4236,1.3134,-1.0803,-0.6439,98.9181
2022-01-01,60.4797,2.2842,3.6681,1.4642,2.8129,0.9825,4.5203,3.1507,1.0333,14075.8464,-0.1,0.0064,0.1047,3.693,191.6176,-0.0234,0.0972,119.8895,-4.2129,45.6722,36.1606,96.0202,104.2714,101.6069,-1.0412,24.6167,4.7931,-0.5201,-1.2311,94.8724
2022-02-01,59.8088,2.2757,3.6363,1.7909,3.1693,1.2513,4.2676,4.1627,0.8344,14547.9231,-0.1,0.1211,0.106,3.5192,182.2722,0.2748,0.3302,119.8879,0.7811,50.1434,38.4743,98.6409,105.536,101.4462,-5.1854,24.9056,1.93,0.6896,-0.9815,99.5949
2022-03-01,59.133,2.559,3.8105,2.2521,3.535,1.3999,4.1401,5.0809,0.8676,14640.1096,-0.1,0.1874,0.1716,3.2305,191.0325,0.4164,0.2346,120.8726,2.0035,53.1635,41.0137,103.6537,101.9915,101.6911,-2.6977,24.8779,1.2825,1.5396,-0.1068,101.2764
2022-04-01,57.5572,2.807,4.1319,2.4714,3.1685,1.3339,3.9542,5.1226,1.2826,14720.9486,-0.1,0.3199,0.1954,3.1939,200.5919,0.748,0.3754,123.4897,9.2741,51.2565,41.4621,104.7532,105.0252,103.0531,2.5054,24.9486,3.5874,1.7481,0.7866,107.1516
2022-05-01,58.7056,3.1433,4.3735,2.5011,2.8969,0.9499,3.8237,4.2207,1.4509,14960.263,-0.1,0.3402,0.5099,3.1158,215.6332,0.7719,0.4097,125.0365,10.0885,52.7113,41.0304,108.687,101.1827,103.2754,0.8343,25.2546,5.383,1.8261,0.6656,106.3222
2022-06-01,58.4249,2.5752,3.9679,2.2951,3.4873,1.1383,3.9425,5.6801,1.0398,14993.5547,-0.1,0.324,0.3259,3.2112,215.3399,0.7533,0.3232,119.6932,9.1189,50.8904,40.5622,106.8392,99.1665,102.9433,6.2206,25.0733,5.8852,1.2109,0.7671,105.4363
2022-07-01,59.2158,2.2639,3.6903,2.6812,3.7392,1.2863,4.1964,6.8087,0.9057,14926.4113,-0.1,0.3307,0.3183,3.4829,222.2728,0.698,0.51,118.9314,5.6157,49.0953,38.9517,103.8049,98.5461,102.5532,3.2394,25.0604,6.594,0.3858,0.7173,103.6958
2022-08-01,60.0751,3.0656,4.1488,2.8399,4.0478,1.2011,3.9749,4.0736,1.1413,14844.9829,-0.1,0.262,0.5521,3.4682,213.6492,0.5467,0.0753,122.3836,2.1781,50.6221,38.3707,105.1027,99.0753,103.2829,-2.6831,24.9413,7.231,0.3106,-0.0048,100.0894
2022-09-01,62.025,3.7264,4.5346,2.6127,2.9439,0.7927,3.8377,2.2849,1.1296,15117.4775,-0.1,0.4056,0.9308,3.422,203.6017,0.5163,0.0718,125.1572,5.7746,49.152,39.0274,105.6631,99.5652,104.7413,-10.2215,24.9802,5.6407,1.1634,0.2133,101.6334
2022-10-01,59.8502,3.6841,4.4925,2.77,2.0178,0.5829,4.0016,2.1186,1.0591,15230.1962,-0.1,0.4658,1.0246,3.3254,202.5112,0.4417,-0.107,125.8511,4.0286,51.7331,38.2335,107.5512,99.7259,104.7805,-1.6227,25.4656,4.2676,1.6104,0.2026,101.5036
2022-11-01,62.2706,3.4084,4.4548,2.6801,2.4108,0.4025,4.3485,1.3435,1.0712,14642.1692,-0.1,0.5407,1.2268,3.4539,202.4469,0.4745,0.14,127.1017,8.4713,49.3595,37.8706,105.9138,99.1429,105.2967,1.2323,25.1229,3.07,1.2108,0.1809,101.6759
2022-12-01,64.1019,2.9131,4.1785,2.8023,2.6379,0.1,4.5161,1.4417,1.4222,14305.6043,-0.1,0.5269,1.2321,3.667,209.3399,0.3951,-0.2756,127.2823,6.8954,48.8355,35.8167,104.076,100.646,105.9078,-0.4828,24.8412,2.6531,0.4437,-0.1908,99.9127
2023-01-01,64.9923,3.0866,4.3671,2.8253,2.2164,0.3579,4.7605,2.5039,1.4843,14157.604,-0.1,0.4756,1.087,3.6986,202.9563,0.3946,-0.2581,125.9106,5.1349,47.9382,34.6854,102.9142,100.821,105.7831,-2.9478,24.7275,3.5823,0.1546,-0.6769,97.9265
2023-02-01,68.4298,3.3355,4.5845,2.8038,2.4528,0.2669,4.8074,3.5969,0.9109,14018.0351,-0.1,0.3661,1.0182,3.6376,195.2886,0.2342,-0.2393,125.9732,4.4593,47.0051,35.2955,100.7138,99.4192,106.0232,-5.1175,24.9073,0.0067,0.7166,-0.806,96.1006
2023-03-01,68.7562,3.1703,4.4443,2.6865,2.387,0.2328,4.7207,2.1266,1.1634,14090.6833,-0.1,0.3589,1.1096,3.6301,193.0195,0.2359,-0.5774,123.5386,3.2153,45.2813,33.6139,101.4598,100.8068,106.1109,-5.4345,24.5675,0.0758,0.0319,-0.7201,96.9267
2023-04-01,69.9777,3.4176,4.6764,2.6277,2.161,0.1172,4.6859,0.1322,0.9193,14264.3619,-0.1,0.3262,0.9441,3.4478,194.0027,0.3434,-0.4959,124.1786,3.1569,46.4261,34.3958,103.3026,101.2876,106.4665,-7.8993,24.6845,0.2533,0.069,-0.9717,95.6521
2023-05-01,68.9014,3.2349,4.4325,2.6583,2.0313,0.0289,4.8224,-1.9774,0.6829,14352.3744,-0.1,0.4422,1.1112,3.6769,194.7333,0.398,-0.2215,123.1632,6.0989,45.7285,33.7528,100.5138,104.3771,106.1215,-1.4594,24.6218,0.635,-0.9346,-0.4497,98.7846
2023-06-01,70.5848,3.362,4.5164,2.7646,1.5363,-0.7235,5.0517,-1.2731,0.9541,14076.1468,-0.1,0.3291,0.9883,3.8049,204.9324,0.3044,-0.4735,121.0044,1.4655,44.1118,32.8096,100.1182,104.1408,105.1232,-5.0696,24.3677,0.0665,-1.0529,-0.6299,95.3561
2023-07-01,70.8222,2.8484,4.1791,2.9302,1.4437,-0.9092,5.2525,-3.0805,0.7917,13692.1974,-0.1,0.2202,0.8944,3.8223,193.9392,0.1082,-0.4057,119.9058,2.1868,44.3762,33.3264,99.3313,108.2029,105.4481,-4.2994,24.3436,0.985,-0.9423,-1.0202,91.8459
2023-08-01,70.1379,2.5147,3.8489,2.9963,1.5295,-0.5122,5.6034,-2.4631,0.5719,13235.4948,-0.1,0.2297,0.8402,4.0701,189.6673,0.0792,-0.8183,115.6876,2.6013,41.7992,32.5342,92.2487,110.9203,104.8255,-2.7476,24.2065,-0.878,-1.2904,-1.2273,92.5682
2023-09-01,73.3234,2.4734,3.9724,2.7014,1.4387,-0.8343,5.8358,-2.4974,0.5517,13298.4546,-0.1,0.0756,0.6326,4.0055,190.1294,-0.1712,-0.6803,114.9859,-2.2453,41.7533,32.4357,92.6821,111.729,103.9734,2.265,24.1912,0.2659,-1.308,-1.7449,87.7705
2023-10-01,72.788,2.0973,3.5235,2.4523,1.5814,-0.9479,5.6329,-1.8848,0.8314,13031.0627,-0.1,0.0708,0.8522,3.7606,177.0136,0.0071,-0.7768,110.5528,-1.6013,44.2287,33.1285,97.7848,106.0031,103.4983,-3.5977,24.7023,1.6277,-0.6058,-1.7125,87.327
2023-11-01,72.7447,2.1013,3.535,2.4055,1.1387,-1.4548,5.6478,-5.496,0.3042,13160.464,-0.1,0.0796,0.2244,3.7141,177.7206,0.1744,-0.3964,109.9635,1.9474,46.0255,35.3873,95.985,103.2109,102.6218,-4.8255,24.8002,-2.2751,-0.4246,-1.1546,93.2391
2023-12-01,72.3883,1.7189,3.4404,2.2282,0.7876,-2.0547,5.8892,-6.8843,0.2371,13162.8162,-0.1,0.1226,0.177,3.9837,189.3755,0.063,-0.2995,109.9235,3.5196,44.7156,34.6959,92.9488,106.4096,102.4322,0.5271,24.946,-0.1819,-0.3245,-1.0892,94.6065
2024-01-01,71.2008,1.6476,3.3395,2.1904,0.1052,-2.864,6.3116,-8.4707,0.1911,13025.0077,-0.1,-0.028,0.1355,4.1693,189.0771,-0.2485,-0.3869,106.4095,-4.1692,42.5097,32.3645,88.4737,109.9192,101.3493,0.6401,24.8446,1.4276,-0.3892,-2.1404,90.1301
2024-02-01,71.9751,1.0616,2.9659,2.3573,-0.429,-3.5433,6.6597,-10.3114,0.189,12417.82,-0.1,-0.1452,-0.3544,4.1453,177.9287,-0.1647,-0.3249,106.5287,-9.7177,42.8169,33.0006,88.7222,111.027,101.1179,0.0034,24.6659,1.675,-0.5708,-2.7264,86.337
2024-03-01,73.0593,0.2203,2.338,2.2233,-0.5426,-3.907,7.3219,-11.015,0.3741,11858.1318,0.1,0.0861,-0.1273,4.3409,166.3551,-0.1202,-0.2102,101.437,-6.7046,40.4557,31.5977,83.3339,110.8932,100.3258,-3.19,24.6338,-1.0091,-0.8752,-3.1292,87.0057
2024-04-01,73.542,0.05,2.1923,2.1965,-1.0611,-3.8504,7.8181,-11.8953,0.147,11388.0818,0.1,-0.0238,-0.2125,4.5511,169.0418,-0.3815,-0.1291,103.7705,-11.4979,36.863,29.8092,77.9523,117.178,100.545,-9.8788,24.4258,-2.3433,-1.6146,-3.7315,84.3086
2024-05-01,69.9162,0.05,2.3072,1.7992,-1.732,-3.4992,7.9209,-9.4016,0.2516,11136.445,0.1,-0.1977,-0.1627,4.5606,158.5623,-0.498,-0.2911,102.2711,-15.9335,36.9181,28.6977,74.9528,116.8566,100.6264,-10.2549,24.286,-2.6393,-1.7533,-4.518,80.6798
2024-06-01,71.4137,0.05,2.1841,1.4952,-0.954,-3.355,7.9314,-10.6398,0.2076,11026.9041,0.1,-0.2475,-0.2564,4.5256,149.0807,-0.6047,-0.3682,102.8475,-15.1809,35.4121,28.8387,77.8882,114.0573,100.1588,-16.5553,24.069,-4.7102,-2.4277,-4.2951,81.1556
2024-07-01,70.862,0.05,2.0456,1.2338,-0.7425,-2.2824,7.6921,-7.1041,0.2587,10980.8694,0.1,-0.3229,-0.6235,4.4808,149.3567,-0.5145,0.0599,102.8819,-14.6078,36.5238,28.6514,78.7612,113.9546,100.28,-15.114,24.3395,-4.9828,-1.9364,-4.3034,81.3086
2024-08-01,69.058,0.2267,1.9182,0.7173,-0.4893,-1.3953,7.4244,-4.3396,0.7018,11526.7236,0.25,-0.1946,-0.4051,4.4463,150.8204,-0.5845,-0.3191,101.8101,-14.4771,37.1244,29.2183,79.0545,116.1958,100.1403,-3.8615,24.272,-3.0962,-2.071,-3.8047,81.2906
2024-09-01,69.9574,0.7515,2.2459,0.8652,0.1875,-0.9925,6.8646,-2.0946,0.4211,11571.9229,0.25,-0.197,-0.4557,4.1872,155.8017,-0.5061,-0.3175,101.7481,-16.0895,41.6046,30.6771,84.2565,113.5333,99.8094,-3.7348,24.6895,-6.1484,-0.8168,-2.8764,83.5158
2024-10-01,70.7901,1.0167,2.475,0.9791,0.6707,-0.0408,6.403,1.292,0.4514,12310.4527,0.25,-0.0468,-0.8898,3.9884,161.5755,-0.4192,-0.4981,102.5228,-13.8073,40.6086,32.7514,88.4451,113.8289,100.1537,-6.2268,24.6078,-7.3503,-0.9059,-2.5459,87.7062
2024-11-01,69.2408,1.2958,2.6464,1.2806,2.3123,0.8784,5.9596,3.6344,0.5902,12854.4201,0.25,0.0656,-0.9206,3.83,174.0309,-0.2034,-0.0868,105.4951,-11.0907,42.0093,34.4181,91.2472,111.119,100.9031,-6.829,24.9409,-7.2083,0.5394,-1.7985,91.1208
2024-12-01,72.9467,1.9904,3.2133,1.2849,2.955,1.1181,5.2014,5.5468,0.6862,13409.4105,0.25,0.1766,-0.6418,3.35,181.2003,0.0626,0.0044,110.1799,-8.1714,50.5456,37.3228,99.6,110.5752,101.6345,-6.9029,25.4893,-1.9853,1.9339,-1.0441,93.746
2025-01-01,71.0584,2.1852,3.2904,1.4373,3.3832,1.1099,4.6284,4.7071,0.9452,14167.7294,0.25,0.3993,-0.3107,3.2408,188.0284,0.4018,0.6147,111.9032,-1.5889,51.7609,39.1309,104.0998,107.8825,102.4851,-5.1836,25.5161,-1.7579,2.5582,0.1497,102.6204
2025-02-01,68.4983,1.5368,2.909,1.6259,4.1106,1.5114,4.3629,3.7328,1.1198,14664.4589,0.5,0.7353,-0.2893,2.9098,214.6462,0.5447,0.5953,111.7606,2.5459,55.8323,41.063,107.3052,104.6109,102.1922,0.5967,26.0227,0.388,3.6287,0.5166,103.7708
2025-03-01,66.887,1.9802,3.3877,1.9403,3.5766,1.7508,4.2317,4.9217,1.204,14948.4951,0.5,0.8853,-0.0844,2.6335,219.8175,0.7059,0.6859,115.2874,7.7766,56.356,44.3786,112.4875,101.9761,102.1649,4.8577,25.9273,2.8092,3.5131,1.1751,108.1719
2025-04-01,68.9755,2.3416,3.592,2.3332,3.7834,1.9591,4.082,4.9764,1.6126,14873.9469,0.5,0.9832,0.3143,2.8243,236.6532,0.9042,1.2729,116.3649,17.0475,52.5098,44.4595,110.5201,102.4891,102.5772,6.2453,25.9152,4.4631,3.6241,2.2046,111.2366
2025-05-01,68.7415,2.7041,3.9114,2.8318,4.0904,1.9067,3.9009,5.426,1.4844,14689.0487,0.5,0.8645,0.356,2.8029,251.8144,0.7802,1.0421,119.4818,15.7424,54.2754,43.5384,112.3401,99.5443,103.4456,9.8161,25.9326,7.1718,3.6228,1.8162,108.5019
